nohup: ignoring input
Initializing best model from attempt_14b_epoch032.pt
Initializing training trunk from attempt_14b_epoch032.pt

================================================================================
SELF-PLAY TRAINING PIPELINE
================================================================================
Work directory: selfplay_run03
Best model: selfplay_run03/models/best_model.pt
Replay buffer: selfplay_run03/replay_buffer.csv
Device: cuda

Configuration:
  Iterations: 50
  Games per iteration: 1000
  Training batches: 2000
  Batch size: 256
  Learning rate: 0.0001
  Evaluation games: 50
  Win threshold: 55%
  Self-play simulations: 400
  Eval simulations: 400
  MCTS leaf-parallel batch: 128
  NN forward batch: 512
  Early-exit min sims: 200
  Parallel self-play workers: 24
  Parallel eval workers: 12
  Pre-fill iterations: 5
================================================================================


================================================================================
PRE-FILL PHASE (5 iterations of self-play, no training)
================================================================================


[PREFILL 1/5] Generating 1000 self-play games...
Generating 1000 self-play games...
MCTS config: simulations=400, batch=128, cpuct=2.0
Parallel workers: 24
Output: selfplay_run03/selfplay_games/prefill_0000.csv

[1/1000] Game 10: 0-1, 26 positions, 26.4s, 1.0 moves/s
[111/1000] Game 110: 0-1, 78 positions, 12.2s, 6.4 moves/s
[112/1000] Game 119: 0-1, 78 positions, 8.8s, 8.9 moves/s
[113/1000] Game 117: 1-0, 75 positions, 10.1s, 7.5 moves/s
[114/1000] Game 112: 1/2-1/2, 112 positions, 11.9s, 9.4 moves/s
[115/1000] Game 104: 1/2-1/2, 118 positions, 15.6s, 7.6 moves/s
[116/1000] Game 103: 1-0, 117 positions, 16.1s, 7.2 moves/s
[117/1000] Game 118: 1/2-1/2, 96 positions, 12.4s, 7.8 moves/s
[118/1000] Game 113: 1/2-1/2, 105 positions, 14.7s, 7.2 moves/s
[119/1000] Game 122: 0-1, 108 positions, 12.9s, 8.4 moves/s
[120/1000] Game 121: 1-0, 105 positions, 13.4s, 7.9 moves/s
[121/1000] Game 126: 1-0, 77 positions, 10.5s, 7.3 moves/s
[122/1000] Game 114: 1-0, 131 positions, 17.1s, 7.7 moves/s
[123/1000] Game 124: 1/2-1/2, 81 positions, 13.0s, 6.2 moves/s
[124/1000] Game 130: 1-0, 73 positions, 9.2s, 7.9 moves/s
[125/1000] Game 116: 0-1, 140 positions, 17.0s, 8.2 moves/s
[126/1000] Game 132: 0-1, 72 positions, 8.5s, 8.5 moves/s
[127/1000] Game 141: 1-0, 45 positions, 4.1s, 11.0 moves/s
[128/1000] Game 123: 1-0, 115 positions, 14.3s, 8.1 moves/s
[129/1000] Game 125: 1/2-1/2, 102 positions, 13.5s, 7.5 moves/s
[130/1000] Game 127: 1-0, 85 positions, 12.4s, 6.9 moves/s
[131/1000] Game 128: 1/2-1/2, 106 positions, 11.9s, 8.9 moves/s
[132/1000] Game 140: 0-1, 70 positions, 9.2s, 7.6 moves/s
[133/1000] Game 129: 1/2-1/2, 94 positions, 13.5s, 7.0 moves/s
[134/1000] Game 133: 1-0, 115 positions, 12.5s, 9.2 moves/s
[135/1000] Game 136: 0-1, 86 positions, 11.8s, 7.3 moves/s
[136/1000] Game 137: 1-0, 107 positions, 11.6s, 9.2 moves/s
[137/1000] Game 139: 1/2-1/2, 103 positions, 11.8s, 8.7 moves/s
[138/1000] Game 135: 1-0, 117 positions, 12.9s, 9.0 moves/s
[139/1000] Game 142: 1/2-1/2, 71 positions, 9.3s, 7.6 moves/s
[140/1000] Game 145: 0-1, 64 positions, 8.2s, 7.8 moves/s
[141/1000] Game 143: 1-0, 67 positions, 8.9s, 7.5 moves/s
[142/1000] Game 131: 1-0, 137 positions, 16.6s, 8.2 moves/s
[143/1000] Game 138: 1/2-1/2, 127 positions, 13.9s, 9.1 moves/s
[144/1000] Game 147: 0-1, 64 positions, 8.3s, 7.7 moves/s
[145/1000] Game 134: 1-0, 117 positions, 16.5s, 7.1 moves/s
[146/1000] Game 144: 1/2-1/2, 85 positions, 10.1s, 8.4 moves/s
[147/1000] Game 149: 1/2-1/2, 70 positions, 8.6s, 8.2 moves/s
[148/1000] Game 146: 1/2-1/2, 84 positions, 10.1s, 8.3 moves/s
[149/1000] Game 150: 0-1, 80 positions, 9.4s, 8.5 moves/s
[150/1000] Game 152: 1/2-1/2, 80 positions, 9.4s, 8.5 moves/s
[151/1000] Game 151: 0-1, 86 positions, 10.1s, 8.5 moves/s
[152/1000] Game 153: 1/2-1/2, 105 positions, 11.0s, 9.5 moves/s
[153/1000] Game 154: 0-1, 96 positions, 10.5s, 9.1 moves/s
[154/1000] Game 158: 0-1, 64 positions, 8.5s, 7.5 moves/s
[155/1000] Game 148: 1/2-1/2, 93 positions, 13.0s, 7.2 moves/s
[156/1000] Game 164: 0-1, 46 positions, 6.6s, 7.0 moves/s
[157/1000] Game 159: 1/2-1/2, 81 positions, 9.3s, 8.7 moves/s
[158/1000] Game 157: 1-0, 91 positions, 11.4s, 8.0 moves/s
[159/1000] Game 163: 1-0, 77 positions, 9.7s, 7.9 moves/s
[160/1000] Game 161: 1/2-1/2, 79 positions, 10.1s, 7.9 moves/s
[161/1000] Game 156: 0-1, 118 positions, 13.3s, 8.9 moves/s
[162/1000] Game 162: 1/2-1/2, 93 positions, 11.0s, 8.5 moves/s
[163/1000] Game 171: 0-1, 68 positions, 8.6s, 7.9 moves/s
[164/1000] Game 168: 1-0, 83 positions, 10.4s, 8.0 moves/s
[165/1000] Game 167: 1/2-1/2, 82 positions, 10.7s, 7.7 moves/s
[166/1000] Game 160: 1-0, 125 positions, 13.4s, 9.3 moves/s
[167/1000] Game 174: 0-1, 70 positions, 8.6s, 8.1 moves/s
[168/1000] Game 175: 0-1, 68 positions, 8.6s, 7.9 moves/s
[169/1000] Game 170: 0-1, 102 positions, 10.6s, 9.7 moves/s
[170/1000] Game 166: 1-0, 111 positions, 12.3s, 9.0 moves/s
[171/1000] Game 169: 1-0, 75 positions, 11.7s, 6.4 moves/s
[172/1000] Game 155: 0-1, 154 positions, 18.4s, 8.4 moves/s
[173/1000] Game 165: 0-1, 102 positions, 14.0s, 7.3 moves/s
[174/1000] Game 177: 0-1, 80 positions, 9.3s, 8.6 moves/s
[175/1000] Game 181: 1-0, 55 positions, 7.6s, 7.2 moves/s
[176/1000] Game 176: 0-1, 92 positions, 10.8s, 8.5 moves/s
[177/1000] Game 180: 1/2-1/2, 79 positions, 9.6s, 8.2 moves/s
[178/1000] Game 172: 1/2-1/2, 98 positions, 13.8s, 7.1 moves/s
[179/1000] Game 179: 0-1, 90 positions, 10.9s, 8.3 moves/s
[180/1000] Game 173: 1/2-1/2, 128 positions, 15.7s, 8.1 moves/s
[181/1000] Game 178: 1/2-1/2, 94 positions, 13.3s, 7.1 moves/s
[182/1000] Game 184: 1/2-1/2, 73 positions, 11.6s, 6.3 moves/s
[183/1000] Game 186: 1/2-1/2, 109 positions, 12.0s, 9.1 moves/s
[184/1000] Game 191: 0-1, 66 positions, 10.6s, 6.2 moves/s
[185/1000] Game 192: 1/2-1/2, 64 positions, 11.1s, 5.8 moves/s
[186/1000] Game 202: 1-0, 73 positions, 7.4s, 9.9 moves/s
[187/1000] Game 185: 0-1, 96 positions, 14.0s, 6.9 moves/s
[188/1000] Game 189: 1/2-1/2, 85 positions, 12.6s, 6.7 moves/s
[189/1000] Game 195: 1/2-1/2, 82 positions, 11.0s, 7.5 moves/s
[190/1000] Game 201: 1/2-1/2, 61 positions, 8.4s, 7.3 moves/s
[191/1000] Game 183: 0-1, 116 positions, 15.9s, 7.3 moves/s
[192/1000] Game 188: 0-1, 90 positions, 13.5s, 6.7 moves/s
[193/1000] Game 187: 0-1, 104 positions, 15.0s, 6.9 moves/s
[194/1000] Game 198: 1-0, 91 positions, 10.8s, 8.4 moves/s
[195/1000] Game 193: 1/2-1/2, 96 positions, 13.8s, 7.0 moves/s
[196/1000] Game 182: 1-0, 147 positions, 18.4s, 8.0 moves/s
[197/1000] Game 194: 1/2-1/2, 97 positions, 14.0s, 6.9 moves/s
[198/1000] Game 190: 0-1, 114 positions, 15.5s, 7.4 moves/s
[199/1000] Game 197: 1-0, 85 positions, 13.1s, 6.5 moves/s
[200/1000] Game 199: 1/2-1/2, 119 positions, 13.4s, 8.9 moves/s
[201/1000] Game 196: 1-0, 103 positions, 14.8s, 7.0 moves/s
[202/1000] Game 200: 0-1, 76 positions, 12.5s, 6.1 moves/s
[203/1000] Game 204: 0-1, 92 positions, 10.8s, 8.5 moves/s
[204/1000] Game 203: 1-0, 125 positions, 13.7s, 9.1 moves/s
[205/1000] Game 207: 1/2-1/2, 55 positions, 11.0s, 5.0 moves/s
[206/1000] Game 219: 1-0, 63 positions, 8.0s, 7.9 moves/s
[207/1000] Game 222: 1-0, 49 positions, 7.2s, 6.8 moves/s
[208/1000] Game 227: 0-1, 56 positions, 4.9s, 11.4 moves/s
[209/1000] Game 212: 1-0, 87 positions, 11.0s, 7.9 moves/s
[210/1000] Game 214: 1-0, 93 positions, 10.6s, 8.7 moves/s
[211/1000] Game 205: 1/2-1/2, 143 positions, 16.0s, 9.0 moves/s
[212/1000] Game 209: 1/2-1/2, 103 positions, 12.0s, 8.6 moves/s
[213/1000] Game 223: 1/2-1/2, 68 positions, 9.3s, 7.3 moves/s
[214/1000] Game 215: 1/2-1/2, 89 positions, 12.2s, 7.3 moves/s
[215/1000] Game 213: 1-0, 105 positions, 13.0s, 8.1 moves/s
[216/1000] Game 206: 1/2-1/2, 123 positions, 17.0s, 7.2 moves/s
[217/1000] Game 221: 1/2-1/2, 83 positions, 10.7s, 7.8 moves/s
[218/1000] Game 224: 1/2-1/2, 72 positions, 9.6s, 7.5 moves/s
[219/1000] Game 208: 1/2-1/2, 155 positions, 15.8s, 9.8 moves/s
[220/1000] Game 217: 0-1, 116 positions, 13.4s, 8.6 moves/s
[221/1000] Game 216: 1-0, 137 positions, 15.7s, 8.7 moves/s
[222/1000] Game 237: 1-0, 45 positions, 4.3s, 10.5 moves/s
[223/1000] Game 220: 0-1, 130 positions, 14.9s, 8.7 moves/s
[224/1000] Game 210: 1/2-1/2, 142 positions, 18.6s, 7.6 moves/s
[225/1000] Game 211: 1/2-1/2, 143 positions, 18.7s, 7.7 moves/s
[226/1000] Game 228: 1-0, 69 positions, 12.5s, 5.5 moves/s
[227/1000] Game 231: 1-0, 71 positions, 9.1s, 7.8 moves/s
[228/1000] Game 218: 1/2-1/2, 127 positions, 17.7s, 7.2 moves/s
[229/1000] Game 230: 1/2-1/2, 74 positions, 9.6s, 7.7 moves/s
[230/1000] Game 225: 0-1, 108 positions, 16.1s, 6.7 moves/s
[231/1000] Game 226: 1/2-1/2, 120 positions, 17.0s, 7.1 moves/s
[232/1000] Game 234: 0-1, 96 positions, 11.5s, 8.4 moves/s
[233/1000] Game 233: 1/2-1/2, 89 positions, 13.4s, 6.6 moves/s
[234/1000] Game 235: 1-0, 77 positions, 13.5s, 5.7 moves/s
[235/1000] Game 236: 1/2-1/2, 127 positions, 14.2s, 8.9 moves/s
[236/1000] Game 240: 1/2-1/2, 86 positions, 12.1s, 7.1 moves/s
[237/1000] Game 232: 1-0, 117 positions, 15.4s, 7.6 moves/s
[238/1000] Game 245: 1-0, 53 positions, 9.9s, 5.4 moves/s
[239/1000] Game 243: 0-1, 70 positions, 12.7s, 5.5 moves/s
[240/1000] Game 229: 1/2-1/2, 142 positions, 18.4s, 7.7 moves/s
[241/1000] Game 244: 1-0, 89 positions, 13.7s, 6.5 moves/s
[242/1000] Game 241: 0-1, 86 positions, 15.4s, 5.6 moves/s
[243/1000] Game 238: 1/2-1/2, 92 positions, 17.3s, 5.3 moves/s
[244/1000] Game 249: 0-1, 72 positions, 11.7s, 6.1 moves/s
[245/1000] Game 242: 1-0, 123 positions, 16.7s, 7.4 moves/s
[246/1000] Game 252: 1-0, 99 positions, 11.9s, 8.3 moves/s
[247/1000] Game 254: 0-1, 70 positions, 11.0s, 6.4 moves/s
[248/1000] Game 251: 1/2-1/2, 89 positions, 12.2s, 7.3 moves/s
[249/1000] Game 263: 1/2-1/2, 58 positions, 5.2s, 11.2 moves/s
[250/1000] Game 247: 0-1, 74 positions, 14.5s, 5.1 moves/s
[251/1000] Game 256: 1-0, 85 positions, 10.5s, 8.1 moves/s
[252/1000] Game 255: 1-0, 97 positions, 12.2s, 7.9 moves/s
[253/1000] Game 250: 1-0, 113 positions, 15.2s, 7.4 moves/s
[254/1000] Game 239: 1/2-1/2, 135 positions, 21.7s, 6.2 moves/s
[255/1000] Game 257: 1/2-1/2, 76 positions, 11.3s, 6.7 moves/s
[256/1000] Game 246: 1-0, 113 positions, 19.0s, 6.0 moves/s
[257/1000] Game 253: 1/2-1/2, 140 positions, 17.6s, 8.0 moves/s
[258/1000] Game 248: 0-1, 134 positions, 19.6s, 6.8 moves/s
[259/1000] Game 258: 1/2-1/2, 98 positions, 13.2s, 7.4 moves/s
[260/1000] Game 262: 1/2-1/2, 110 positions, 12.9s, 8.6 moves/s
[261/1000] Game 260: 0-1, 130 positions, 15.1s, 8.6 moves/s
[262/1000] Game 270: 1-0, 69 positions, 9.3s, 7.4 moves/s
[263/1000] Game 268: 1/2-1/2, 80 positions, 10.6s, 7.6 moves/s
[264/1000] Game 274: 0-1, 64 positions, 8.8s, 7.3 moves/s
[265/1000] Game 267: 0-1, 112 positions, 11.1s, 10.1 moves/s
[266/1000] Game 261: 1-0, 125 positions, 16.4s, 7.6 moves/s
[267/1000] Game 280: 1-0, 65 positions, 6.5s, 10.0 moves/s
[268/1000] Game 259: 1-0, 113 positions, 16.8s, 6.7 moves/s
[269/1000] Game 266: 1/2-1/2, 118 positions, 13.4s, 8.8 moves/s
[270/1000] Game 278: 1-0, 55 positions, 7.7s, 7.2 moves/s
[271/1000] Game 276: 0-1, 68 positions, 9.4s, 7.3 moves/s
[272/1000] Game 265: 1/2-1/2, 90 positions, 14.5s, 6.2 moves/s
[273/1000] Game 264: 1-0, 125 positions, 17.6s, 7.1 moves/s
[274/1000] Game 272: 1-0, 105 positions, 15.4s, 6.8 moves/s
[275/1000] Game 281: 0-1, 74 positions, 10.0s, 7.4 moves/s
[276/1000] Game 273: 1/2-1/2, 106 positions, 15.4s, 6.9 moves/s
[277/1000] Game 275: 0-1, 96 positions, 14.7s, 6.5 moves/s
[278/1000] Game 283: 1/2-1/2, 81 positions, 10.4s, 7.8 moves/s
[279/1000] Game 282: 1/2-1/2, 83 positions, 10.9s, 7.6 moves/s
[280/1000] Game 269: 1-0, 137 positions, 18.4s, 7.5 moves/s
[281/1000] Game 271: 0-1, 138 positions, 18.6s, 7.4 moves/s
[282/1000] Game 290: 1-0, 59 positions, 8.3s, 7.1 moves/s
[283/1000] Game 291: 1-0, 63 positions, 9.5s, 6.6 moves/s
[284/1000] Game 279: 1/2-1/2, 120 positions, 16.4s, 7.3 moves/s
[285/1000] Game 277: 1-0, 129 positions, 18.0s, 7.2 moves/s
[286/1000] Game 284: 1-0, 79 positions, 14.7s, 5.4 moves/s
[287/1000] Game 294: 1-0, 89 positions, 11.9s, 7.5 moves/s
[288/1000] Game 292: 1/2-1/2, 110 positions, 12.4s, 8.9 moves/s
[289/1000] Game 297: 0-1, 82 positions, 10.4s, 7.9 moves/s
[290/1000] Game 289: 1/2-1/2, 81 positions, 14.4s, 5.6 moves/s
[291/1000] Game 288: 1-0, 97 positions, 15.0s, 6.5 moves/s
[292/1000] Game 285: 0-1, 110 positions, 15.8s, 7.0 moves/s
[293/1000] Game 287: 1-0, 105 positions, 16.5s, 6.4 moves/s
[294/1000] Game 304: 1/2-1/2, 62 positions, 8.6s, 7.2 moves/s
[295/1000] Game 300: 1/2-1/2, 84 positions, 10.3s, 8.2 moves/s
[296/1000] Game 299: 0-1, 82 positions, 10.6s, 7.7 moves/s
[297/1000] Game 319: 0-1, 12 positions, 0.9s, 13.4 moves/s
[298/1000] Game 295: 1/2-1/2, 111 positions, 16.1s, 6.9 moves/s
[299/1000] Game 298: 1/2-1/2, 103 positions, 12.3s, 8.4 moves/s
[300/1000] Game 306: 0-1, 68 positions, 9.0s, 7.5 moves/s
[301/1000] Game 296: 1/2-1/2, 124 positions, 16.6s, 7.5 moves/s
[302/1000] Game 301: 0-1, 100 positions, 12.7s, 7.9 moves/s
[303/1000] Game 305: 0-1, 86 positions, 10.8s, 7.9 moves/s
[304/1000] Game 293: 1/2-1/2, 135 positions, 19.1s, 7.1 moves/s
[305/1000] Game 303: 1/2-1/2, 84 positions, 13.6s, 6.2 moves/s
[306/1000] Game 308: 1/2-1/2, 71 positions, 10.3s, 6.9 moves/s
[307/1000] Game 318: 1-0, 55 positions, 5.1s, 10.8 moves/s
[308/1000] Game 311: 1-0, 79 positions, 10.6s, 7.5 moves/s
[309/1000] Game 286: 1/2-1/2, 170 positions, 24.7s, 6.9 moves/s
[310/1000] Game 314: 1-0, 71 positions, 10.6s, 6.7 moves/s
[311/1000] Game 307: 0-1, 126 positions, 15.4s, 8.2 moves/s
[312/1000] Game 321: 1-0, 63 positions, 9.1s, 6.9 moves/s
[313/1000] Game 313: 0-1, 72 positions, 13.0s, 5.5 moves/s
[314/1000] Game 324: 1/2-1/2, 62 positions, 8.9s, 7.0 moves/s
[315/1000] Game 309: 1/2-1/2, 99 positions, 16.3s, 6.1 moves/s
[316/1000] Game 310: 0-1, 124 positions, 14.9s, 8.3 moves/s
[317/1000] Game 312: 1-0, 85 positions, 14.7s, 5.8 moves/s
[318/1000] Game 322: 1/2-1/2, 85 positions, 10.6s, 8.0 moves/s
[319/1000] Game 325: 1/2-1/2, 73 positions, 10.2s, 7.1 moves/s
[320/1000] Game 315: 1-0, 117 positions, 14.2s, 8.2 moves/s
[321/1000] Game 327: 0-1, 70 positions, 9.9s, 7.1 moves/s
[322/1000] Game 302: 1/2-1/2, 147 positions, 23.1s, 6.4 moves/s
[323/1000] Game 317: 1-0, 117 positions, 14.3s, 8.2 moves/s
[324/1000] Game 316: 1-0, 97 positions, 15.9s, 6.1 moves/s
[325/1000] Game 329: 1-0, 67 positions, 10.3s, 6.5 moves/s
[326/1000] Game 320: 1/2-1/2, 88 positions, 15.1s, 5.8 moves/s
[327/1000] Game 328: 0-1, 82 positions, 12.3s, 6.7 moves/s
[328/1000] Game 335: 1-0, 31 positions, 7.3s, 4.3 moves/s
[329/1000] Game 336: 1-0, 57 positions, 8.2s, 6.9 moves/s
[330/1000] Game 323: 1/2-1/2, 101 positions, 16.7s, 6.1 moves/s
[331/1000] Game 333: 0-1, 84 positions, 10.9s, 7.7 moves/s
[332/1000] Game 332: 1/2-1/2, 78 positions, 11.6s, 6.8 moves/s
[333/1000] Game 326: 1/2-1/2, 122 positions, 17.1s, 7.1 moves/s
[334/1000] Game 343: 1-0, 51 positions, 7.7s, 6.6 moves/s
[335/1000] Game 342: 1-0, 61 positions, 9.1s, 6.7 moves/s
[336/1000] Game 334: 1-0, 95 positions, 12.7s, 7.5 moves/s
[337/1000] Game 331: 1/2-1/2, 111 positions, 16.4s, 6.8 moves/s
[338/1000] Game 338: 0-1, 84 positions, 10.8s, 7.8 moves/s
[339/1000] Game 349: 1/2-1/2, 46 positions, 7.3s, 6.3 moves/s
[340/1000] Game 345: 0-1, 62 positions, 9.4s, 6.6 moves/s
[341/1000] Game 348: 1/2-1/2, 56 positions, 8.3s, 6.7 moves/s
[342/1000] Game 337: 0-1, 98 positions, 12.6s, 7.8 moves/s
[343/1000] Game 339: 1/2-1/2, 107 positions, 13.0s, 8.2 moves/s
[344/1000] Game 330: 1/2-1/2, 126 positions, 19.7s, 6.4 moves/s
[345/1000] Game 351: 0-1, 70 positions, 9.5s, 7.4 moves/s
[346/1000] Game 344: 1-0, 101 positions, 13.1s, 7.7 moves/s
[347/1000] Game 340: 1/2-1/2, 75 positions, 14.5s, 5.2 moves/s
[348/1000] Game 350: 1-0, 83 positions, 10.7s, 7.8 moves/s
[349/1000] Game 354: 0-1, 54 positions, 7.9s, 6.9 moves/s
[350/1000] Game 346: 1/2-1/2, 106 positions, 12.9s, 8.2 moves/s
[351/1000] Game 353: 1/2-1/2, 105 positions, 8.8s, 11.9 moves/s
[352/1000] Game 356: 1-0, 59 positions, 8.9s, 6.6 moves/s
[353/1000] Game 341: 0-1, 160 positions, 17.8s, 9.0 moves/s
[354/1000] Game 347: 0-1, 98 positions, 16.1s, 6.1 moves/s
[355/1000] Game 361: 1/2-1/2, 69 positions, 9.7s, 7.1 moves/s
[356/1000] Game 355: 0-1, 102 positions, 12.6s, 8.1 moves/s
[357/1000] Game 357: 0-1, 104 positions, 12.0s, 8.6 moves/s
[358/1000] Game 359: 1/2-1/2, 82 positions, 11.2s, 7.3 moves/s
[359/1000] Game 358: 0-1, 98 positions, 12.6s, 7.8 moves/s
[360/1000] Game 369: 1-0, 51 positions, 7.6s, 6.7 moves/s
[361/1000] Game 365: 1/2-1/2, 93 positions, 12.0s, 7.7 moves/s
[362/1000] Game 362: 1-0, 125 positions, 14.5s, 8.6 moves/s
[363/1000] Game 360: 1/2-1/2, 103 positions, 15.8s, 6.5 moves/s
[364/1000] Game 374: 1-0, 89 positions, 11.0s, 8.1 moves/s
[365/1000] Game 372: 0-1, 98 positions, 12.1s, 8.1 moves/s
[366/1000] Game 373: 1-0, 107 positions, 12.5s, 8.5 moves/s
[367/1000] Game 364: 1-0, 105 positions, 16.2s, 6.5 moves/s
[368/1000] Game 352: 1-0, 171 positions, 22.0s, 7.8 moves/s
[369/1000] Game 363: 1/2-1/2, 107 positions, 17.3s, 6.2 moves/s
[370/1000] Game 375: 1-0, 67 positions, 12.8s, 5.2 moves/s
[371/1000] Game 377: 1/2-1/2, 74 positions, 10.5s, 7.0 moves/s
[372/1000] Game 367: 1-0, 109 positions, 16.6s, 6.6 moves/s
[373/1000] Game 378: 1/2-1/2, 77 positions, 11.1s, 6.9 moves/s
[374/1000] Game 381: 1/2-1/2, 70 positions, 9.3s, 7.5 moves/s
[375/1000] Game 370: 1-0, 91 positions, 16.2s, 5.6 moves/s
[376/1000] Game 366: 1/2-1/2, 129 positions, 18.7s, 6.9 moves/s
[377/1000] Game 382: 0-1, 72 positions, 10.0s, 7.2 moves/s
[378/1000] Game 371: 0-1, 132 positions, 17.0s, 7.8 moves/s
[379/1000] Game 376: 1/2-1/2, 82 positions, 14.8s, 5.5 moves/s
[380/1000] Game 385: 1/2-1/2, 49 positions, 7.9s, 6.2 moves/s
[381/1000] Game 368: 1/2-1/2, 140 positions, 19.4s, 7.2 moves/s
[382/1000] Game 393: 0-1, 46 positions, 4.5s, 10.1 moves/s
[383/1000] Game 380: 0-1, 100 positions, 15.5s, 6.5 moves/s
[384/1000] Game 390: 1-0, 57 positions, 8.7s, 6.6 moves/s
[385/1000] Game 387: 1/2-1/2, 63 positions, 10.3s, 6.1 moves/s
[386/1000] Game 383: 1-0, 85 positions, 14.8s, 5.8 moves/s
[387/1000] Game 379: 0-1, 112 positions, 16.8s, 6.7 moves/s
[388/1000] Game 402: 0-1, 56 positions, 5.3s, 10.6 moves/s
[389/1000] Game 395: 0-1, 58 positions, 8.0s, 7.3 moves/s
[390/1000] Game 386: 1-0, 89 positions, 12.2s, 7.3 moves/s
[391/1000] Game 399: 1-0, 47 positions, 7.8s, 6.0 moves/s
[392/1000] Game 384: 0-1, 126 positions, 17.8s, 7.1 moves/s
[393/1000] Game 394: 1-0, 85 positions, 11.6s, 7.3 moves/s
[394/1000] Game 400: 1/2-1/2, 105 positions, 9.9s, 10.6 moves/s
[395/1000] Game 405: 1-0, 53 positions, 8.2s, 6.5 moves/s
[396/1000] Game 391: 1/2-1/2, 115 positions, 14.8s, 7.8 moves/s
[397/1000] Game 396: 1-0, 113 positions, 14.2s, 7.9 moves/s
[398/1000] Game 397: 1/2-1/2, 118 positions, 14.6s, 8.1 moves/s
[399/1000] Game 406: 1-0, 95 positions, 11.9s, 8.0 moves/s
[400/1000] Game 389: 0-1, 124 positions, 18.2s, 6.8 moves/s
[401/1000] Game 398: 1/2-1/2, 98 positions, 15.0s, 6.5 moves/s
[402/1000] Game 404: 1/2-1/2, 117 positions, 13.8s, 8.5 moves/s
[403/1000] Game 388: 1/2-1/2, 137 positions, 19.0s, 7.2 moves/s
[404/1000] Game 403: 1/2-1/2, 102 positions, 14.1s, 7.2 moves/s
[405/1000] Game 392: 1/2-1/2, 126 positions, 19.0s, 6.6 moves/s
[406/1000] Game 407: 1/2-1/2, 96 positions, 12.4s, 7.8 moves/s
[407/1000] Game 413: 1/2-1/2, 86 positions, 11.3s, 7.6 moves/s
[408/1000] Game 415: 1/2-1/2, 75 positions, 10.1s, 7.4 moves/s
[409/1000] Game 414: 1-0, 103 positions, 12.7s, 8.1 moves/s
[410/1000] Game 424: 1-0, 55 positions, 4.9s, 11.2 moves/s
[411/1000] Game 410: 0-1, 106 positions, 14.0s, 7.5 moves/s
[412/1000] Game 412: 0-1, 76 positions, 13.6s, 5.6 moves/s
[413/1000] Game 409: 0-1, 104 positions, 14.4s, 7.2 moves/s
[414/1000] Game 411: 1/2-1/2, 131 positions, 14.6s, 9.0 moves/s
[415/1000] Game 401: 1/2-1/2, 147 positions, 20.5s, 7.2 moves/s
[416/1000] Game 436: 1-0, 31 positions, 3.1s, 10.0 moves/s
[417/1000] Game 419: 1/2-1/2, 102 positions, 13.1s, 7.8 moves/s
[418/1000] Game 425: 1/2-1/2, 78 positions, 9.1s, 8.6 moves/s
[419/1000] Game 408: 1-0, 133 positions, 18.1s, 7.3 moves/s
[420/1000] Game 418: 1-0, 81 positions, 14.8s, 5.5 moves/s
[421/1000] Game 423: 1-0, 71 positions, 11.2s, 6.3 moves/s
[422/1000] Game 420: 1/2-1/2, 79 positions, 14.4s, 5.5 moves/s
[423/1000] Game 428: 1/2-1/2, 81 positions, 11.1s, 7.3 moves/s
[424/1000] Game 417: 1/2-1/2, 129 positions, 18.7s, 6.9 moves/s
[425/1000] Game 416: 1/2-1/2, 133 positions, 20.1s, 6.6 moves/s
[426/1000] Game 434: 1-0, 73 positions, 10.2s, 7.1 moves/s
[427/1000] Game 427: 1-0, 121 positions, 14.8s, 8.2 moves/s
[428/1000] Game 430: 0-1, 104 positions, 12.8s, 8.1 moves/s
[429/1000] Game 421: 0-1, 122 positions, 17.5s, 7.0 moves/s
[430/1000] Game 437: 0-1, 66 positions, 10.6s, 6.2 moves/s
[431/1000] Game 426: 1/2-1/2, 92 positions, 16.1s, 5.7 moves/s
[432/1000] Game 431: 0-1, 84 positions, 14.1s, 5.9 moves/s
[433/1000] Game 442: 0-1, 76 positions, 10.3s, 7.4 moves/s
[434/1000] Game 422: 1-0, 129 positions, 20.1s, 6.4 moves/s
[435/1000] Game 441: 1/2-1/2, 84 positions, 11.8s, 7.1 moves/s
[436/1000] Game 444: 1/2-1/2, 78 positions, 10.8s, 7.2 moves/s
[437/1000] Game 433: 1/2-1/2, 109 positions, 16.6s, 6.6 moves/s
[438/1000] Game 448: 0-1, 50 positions, 8.1s, 6.2 moves/s
[439/1000] Game 429: 1/2-1/2, 150 positions, 21.2s, 7.1 moves/s
[440/1000] Game 432: 1/2-1/2, 138 positions, 19.2s, 7.2 moves/s
[441/1000] Game 435: 1-0, 111 positions, 18.6s, 6.0 moves/s
[442/1000] Game 451: 1-0, 53 positions, 8.6s, 6.2 moves/s
[443/1000] Game 447: 1-0, 97 positions, 12.9s, 7.5 moves/s
[444/1000] Game 438: 1-0, 131 positions, 18.8s, 7.0 moves/s
[445/1000] Game 446: 1/2-1/2, 106 positions, 13.3s, 7.9 moves/s
[446/1000] Game 443: 0-1, 100 positions, 16.1s, 6.2 moves/s
[447/1000] Game 439: 0-1, 138 positions, 19.6s, 7.0 moves/s
[448/1000] Game 470: 0-1, 18 positions, 1.7s, 10.3 moves/s
[449/1000] Game 456: 0-1, 74 positions, 9.8s, 7.5 moves/s
[450/1000] Game 445: 1/2-1/2, 102 positions, 16.3s, 6.3 moves/s
